,Song,Song_ID,Artists,Artists_Id,Popularity,Lengthofsing_ms,danceability,energy,loudness,Modemajor1_happier,acousticness,valence,tempo,Release_date,Album_type,source,Fear,Trust,Joy,Disgust,Anticipation,Sadness,Suprise,Anger,Negative,Positive
2064,Take It Down ,1r9RygcEuErbQ5yN5jzlQc,Pardison Fontaine,7Gkyjs2OYQpJdOvvmwIz2Z,62,208975,0.917,0.494,-5.772,1,0.0393,0.341,143.048,2019-11-11,single,genius.com,0.028571428571428574,0.06666666666666668,0.06666666666666668,0.0,0.01904761904761905,0.0380952380952381,0.028571428571428574,0.009523809523809525,0.05714285714285715,0.08571428571428572
2065,Juju Woman,62Xd4nmmcRaN7bx1apeuME,Labrinth,2feDdbD5araYcm6JhFHHw7,41,48053,0.491,0.0825,-14.794,0,0.95,0.4270000000000001,124.06299999999999,2019-11-22,album,genius.com,0.011547344110854504,0.023094688221709004,0.020785219399538105,0.016166281755196306,0.025404157043879903,0.004618937644341801,0.013856812933025405,0.025404157043879903,0.03695150115473441,0.03695150115473441
2066,Binz,7yvdp8dqmxExSJwT2fn6Xq,Solange,2auiVi8sUZo17dLy1HwrTU,64,111226,0.863,0.625,-6.3229999999999995,1,0.10099999999999999,0.456,83.98,2019-03-01,album,genius.com,0.004651162790697674,0.018604651162790697,0.009302325581395349,0.009302325581395349,0.023255813953488372,0.004651162790697674,0.0,0.009302325581395349,0.037209302325581395,0.037209302325581395
2067,Sexy MF,1ph7yHAVYzeq1MdcYBfAA8,Labrinth,2feDdbD5araYcm6JhFHHw7,40,178000,0.7979999999999999,0.504,-5.91,0,0.243,0.866,178.05700000000004,2019-11-22,album,genius.com,0.0,0.0030211480362537764,0.0,0.0,0.00906344410876133,0.006042296072507553,0.0030211480362537764,0.0,0.018126888217522657,0.015105740181268881
2068,One Night Standards,5WyqIlRObmErasLN8MAXFS,Ashley McBryde,371jpyGdoChzUASOIG2ECV,62,190973,0.54,0.6940000000000001,-4.456,1,0.0241,0.613,78.017,2019-08-30,single,genius.com,0.011312217194570137,0.01809954751131222,0.0950226244343892,0.00904977375565611,0.00904977375565611,0.00904977375565611,0.015837104072398193,0.00904977375565611,0.015837104072398193,0.10407239819004534
2069,Bandolera,5suqjbw9bF0T1X3HU1oG1v,Bryant Myers,6w9ToX5slZ4uIdmD17hJ3c,74,201858,0.843,0.647,-4.8580000000000005,0,0.358,0.685,93.02,2019-06-28,single,genius.com,0.0,0.011583011583011584,0.011583011583011584,0.0,0.011583011583011584,0.0,0.011583011583011584,0.0,0.0,0.015444015444015444
2070,Alright,6kztrxG3HUvtCAFouEQaS4,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,55,196066,0.467,0.831,-4.959,1,0.121,0.574,183.821,2019-11-15,album,genius.com,0.0,0.03503184713375796,0.11783439490445859,0.0,0.01910828025477707,0.0,0.01910828025477707,0.012738853503184714,0.01910828025477707,0.1305732484076433
2071,Checklist ,3rT0YIyiE1n8JAUpBCUudE,MAX,1bqxdqvUtPWZri43cKHac8,65,135180,0.7909999999999999,0.792,-4.023,0,0.0709,0.873,123.059,2019-11-01,single,genius.com,0.014005602240896359,0.0028011204481792717,0.025210084033613446,0.008403361344537815,0.0,0.014005602240896359,0.014005602240896359,0.008403361344537815,0.025210084033613446,0.039215686274509796
2072,Payasos,1soECbw2IFdWt5W8Rb4uG7,Romeo Santos,5lwmRuXgjX8xIwlnauTZIP,68,203426,0.855,0.698,-4.511,0,0.245,0.9059999999999999,124.057,2019-04-05,album,genius.com,0.040816326530612235,0.05102040816326528,0.028571428571428574,0.02448979591836735,0.0163265306122449,0.04693877551020406,0.010204081632653062,0.028571428571428574,0.059183673469387715,0.061224489795918324
2073,Gang,5eWYhusHCbD6GQS9Ctac6I,YNW Melly,1cNDP5yjU5vjeR8qMf4grg,61,210000,0.768,0.618,-7.471,0,0.0247,0.54,160.032,2019-08-09,single,genius.com,0.02091503267973856,0.02222222222222222,0.011764705882352943,0.026143790849673196,0.013071895424836603,0.014379084967320264,0.00784313725490196,0.031372549019607836,0.06405228758169938,0.015686274509803925
2074,Used to You,47hdsBjbwZcMHRU3xkSfaf,Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,68,134401,0.505,0.537,-5.532,1,0.13699999999999998,0.19399999999999998,131.988,2019-10-18,single,genius.com,0.030690537084398974,0.005115089514066497,0.03324808184143222,0.0076726342710997444,0.020460358056265986,0.03324808184143222,0.01534526854219949,0.01790281329923274,0.04347826086956522,0.03580562659846547
2075,Needed,2uNaIbNYzduLKLYyUBPmU4,iann dior,6ASri4ePR7RlsvIQgWPJpS,63,121666,0.665,0.52,-6.8229999999999995,0,0.23399999999999999,0.456,144.153,2019-11-08,album,genius.com,0.005376344086021506,0.03225806451612904,0.008064516129032258,0.013440860215053765,0.03225806451612904,0.010752688172043012,0.002688172043010753,0.03225806451612904,0.018817204301075273,0.04569892473118279
2076,DOLLAR,2uhMYJq2TODWBuZhHRrdWy,Becky G,4obzFoKoKRHIphyHzJ35G3,71,204226,0.8759999999999999,0.512,-6.877999999999999,1,0.205,0.701,76.983,2019-10-18,album,genius.com,0.010600706713780918,0.007067137809187279,0.0176678445229682,0.010600706713780918,0.007067137809187279,0.010600706713780918,0.0176678445229682,0.010600706713780918,0.02120141342756184,0.0176678445229682
2077,Like A Movie,1VnN9uzaSsw2kA6JOWpMUE,Labrinth,2feDdbD5araYcm6JhFHHw7,39,140750,0.892,0.552,-5.447,1,0.10800000000000001,0.534,119.971,2019-11-22,album,genius.com,0.02461538461538462,0.02461538461538462,0.015384615384615385,0.04615384615384615,0.06769230769230768,0.02153846153846154,0.00923076923076923,0.0523076923076923,0.04615384615384615,0.036923076923076927
2078,Where The Wild Things,1ooP2mxAp73HtHb4KJ8dtB,Labrinth,2feDdbD5araYcm6JhFHHw7,39,198401,0.609,0.522,-5.569,0,0.109,0.3,139.991,2019-11-22,album,genius.com,0.04679802955665023,0.024630541871921183,0.024630541871921183,0.0049261083743842365,0.041871921182266,0.02955665024630542,0.022167487684729065,0.03201970443349754,0.05911330049261081,0.034482758620689655
2079,BULLET TO THE HEART,1HMMRRcLsRARU4fzuycnRo,Jackson Wang,1kfWoWgCugPkyxQP8lkRlY,68,145720,0.789,0.452,-6.149,1,0.0728,0.675,159.835,2019-09-24,single,genius.com,0.03519061583577713,0.011730205278592375,0.0439882697947214,0.01466275659824047,0.011730205278592375,0.03812316715542522,0.002932551319648094,0.017595307917888565,0.049853372434017586,0.05278592375366568
2080,Plans,5201BOFSiE1gQAyePikAu4,Luh Kel,24CgJHK6T7C5OmUbiLLMjJ,51,175807,0.79,0.46799999999999997,-7.9620000000000015,0,0.247,0.36,95.052,2019-11-15,album,genius.com,0.016574585635359115,0.04419889502762431,0.022099447513812154,0.0055248618784530384,0.03314917127071823,0.0055248618784530384,0.04419889502762431,0.0055248618784530384,0.055248618784530384,0.06077348066298342
2081,Sweet Chaos,499qjESUqiZjlNI7XQhyLp,DAY6,5TnQc2N1iKlFjYD7CPGvFc,70,227240,0.335,0.937,-1.895,0,0.00502,0.529,199.692,2019-10-22,album,genius.com,0.0,0.03930131004366812,0.03930131004366812,0.0,0.03930131004366812,0.021834061135371178,0.017467248908296942,0.0,0.0,0.06550218340611351
2082,Mount Everest,1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,2feDdbD5araYcm6JhFHHw7,38,157497,0.494,0.428,-7.239,0,0.233,0.441,87.723,2019-11-22,album,genius.com,0.007220216606498195,0.01444043321299639,0.010830324909747294,0.007220216606498195,0.036101083032490974,0.007220216606498195,0.010830324909747294,0.018050541516245487,0.018050541516245487,0.02527075812274368
2083,Front Porch,5sVyefkGgQeYCgnqr4KslQ,Joy Williams,4TCXgdDPm10ensLNCVnIYa,66,231813,0.5670000000000001,0.22399999999999998,-10.024,1,0.887,0.2,124.44,2019-05-03,album,genius.com,0.02102803738317757,0.011682242990654205,0.009345794392523364,0.030373831775700934,0.009345794392523364,0.018691588785046728,0.016355140186915886,0.056074766355140186,0.07009345794392523,0.02336448598130841
2084,Breathe,3C8UJfdBUmmNyYbaMlCyfQ,UMI,4ClziihVpBeFXNyDH83Lde,62,187160,0.474,0.439,-8.982000000000003,1,0.3670000000000001,0.19699999999999998,89.822,2019-10-30,single,genius.com,0.08950617283950617,0.08024691358024691,0.07716049382716049,0.006172839506172839,0.08024691358024691,0.012345679012345678,0.021604938271604937,0.021604938271604937,0.040123456790123455,0.08333333333333333
2085,The Thing That Wrecks You,6o2P8nIA5PNWggvohN2cjU,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,54,275133,0.475,0.475,-7.319,1,0.348,0.129,101.069,2019-11-15,album,genius.com,0.0,0.003676470588235294,0.0,0.0,0.003676470588235294,0.011029411764705881,0.0,0.0,0.014705882352941176,0.007352941176470588
2086,On A Night Like This,0MmDFasVJjaZu3p8KlRvRZ,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,54,203760,0.34,0.364,-8.331,1,0.545,0.11,123.022,2019-11-15,album,genius.com,0.024330900243309004,0.041362530413625295,0.029197080291970805,0.0340632603406326,0.0170316301703163,0.021897810218978103,0.009732360097323601,0.08029197080291965,0.10218978102189773,0.041362530413625295
2087,Boots,1rfGnqYVbyWvZWCwylzNZT,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,55,213333,0.49,0.8859999999999999,-5.404,1,0.00114,0.493,126.044,2019-11-15,album,genius.com,0.03930131004366812,0.008733624454148471,0.008733624454148471,0.04366812227074235,0.03930131004366812,0.03930131004366812,0.013100436681222707,0.04366812227074235,0.08296943231441044,0.008733624454148471
2088,Weirdo Hoes,7hpyc0am4vTYj06dxzN52t,Lil Durk,3hcs9uc56yIGFCSy9leWe7,61,197697,0.765,0.706,-4.493,1,0.013000000000000001,0.299,153.138,2019-08-02,album,genius.com,0.029585798816568046,0.04930966469428011,0.06706114398422094,0.011834319526627219,0.035502958579881665,0.023668639053254437,0.021696252465483234,0.01775147928994083,0.03747534516765287,0.08086785009861934
2089,Legion Inoculant,48C0O5CXfQdfjUCUhOs1YP,TOOL,2yEwvVSSSUkcLeSTNyHKh8,65,189979,0.195,0.14300000000000002,-19.052,1,0.00229,0.0262,79.539,2019-08-30,album,genius.com,0.003676470588235294,0.022058823529411766,0.02573529411764706,0.007352941176470588,0.04411764705882353,0.014705882352941176,0.01838235294117647,0.011029411764705881,0.029411764705882356,0.04044117647058824
2090,TOO DEEP TO TURN BACK,63UNqAjFomMcZXc2InOxTC,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,64,318533,0.5670000000000001,0.436,-10.325999999999999,1,0.778,0.252,149.987,2019-06-28,album,genius.com,0.008522727272727272,0.017045454545454548,0.014204545454545456,0.005681818181818182,0.02272727272727273,0.034090909090909095,0.002840909090909091,0.011363636363636364,0.053977272727272714,0.036931818181818184
2091,Let It Be Love,5g8XPVkkoWsE00JEKXzrJ4,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,54,218933,0.48100000000000004,0.5920000000000001,-5.983,1,0.0755,0.24100000000000002,96.039,2019-11-15,album,genius.com,0.0049504950495049506,0.007425742574257425,0.0,0.0024752475247524753,0.0,0.0049504950495049506,0.0,0.0024752475247524753,0.0049504950495049506,0.007425742574257425
2092,You Can Do You,5dKWu8yEy5LBP4qbeWofyq,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,55,248497,0.469,0.9209999999999999,-4.841,1,0.10300000000000001,0.812,161.946,2019-11-15,album,genius.com,0.017142857142857144,0.005714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.011428571428571429,0.022857142857142857,0.011428571428571429
2093,Everything Stays,3qPWfq6IOOlHnqxicx5hnL,Adventure Time,3Op7D6tFVJCOHW6EAV0ck1,64,95058,0.474,0.105,-17.649,1,0.941,0.34,129.935,2019-05-01,album,genius.com,0.0,0.0196078431372549,0.0028011204481792717,0.0,0.014005602240896359,0.0028011204481792717,0.0056022408963585435,0.0,0.0476190476190476,0.0028011204481792717
2094,Movie ,2RMkwqASSUTB6hpVuaVBat,Luh Kel,24CgJHK6T7C5OmUbiLLMjJ,63,169375,0.8,0.718,-3.9139999999999997,0,0.0631,0.355,138.029,2019-10-25,single,genius.com,0.028011204481792718,0.028011204481792718,0.022408963585434174,0.011204481792717087,0.0196078431372549,0.014005602240896359,0.008403361344537815,0.022408963585434174,0.039215686274509796,0.025210084033613446
2095,Lonely,02NJLMgFajSN0cb1GogTBJ,Luh Kel,24CgJHK6T7C5OmUbiLLMjJ,51,183498,0.6940000000000001,0.47600000000000003,-9.349,1,0.784,0.5479999999999999,140.11700000000002,2019-11-15,album,genius.com,0.019900497512437807,0.007462686567164179,0.0024875621890547263,0.01741293532338308,0.0024875621890547263,0.01741293532338308,0.0,0.024875621890547258,0.04228855721393035,0.009950248756218905
2096,Gucci Pajamas ,3950uQm4KQL3ckerKBeXYp,Guapdad 4000,0NcPKaSNIHAM2RfioH9vMT,63,203669,0.583,0.665,-4.676,1,0.38299999999999995,0.927,112.84200000000001,2019-10-03,single,genius.com,0.023575638506876228,0.015717092337917484,0.015717092337917484,0.015717092337917484,0.01768172888015717,0.019646365422396856,0.009823182711198428,0.029469548133595286,0.03339882121807465,0.03143418467583497
2097,Wave ,65iyiQgAYuW8L4EY2nvvza,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,18,215625,0.7859999999999999,0.648,-5.961,1,0.00987,0.21,128.015,2019-11-22,single,genius.com,0.02184466019417475,0.03155339805825242,0.029126213592233,0.019417475728155335,0.014563106796116502,0.02184466019417475,0.026699029126213584,0.019417475728155335,0.026699029126213584,0.0436893203883495
2098,Take You Down,6f1oG9hTx3NETgV6q4rkw5,ILLENIUM,45eNHdiiabvmbp4erw26rg,62,221398,0.275,0.657,-3.9,1,0.396,0.21899999999999997,169.638,2019-08-16,album,genius.com,0.0819672131147541,0.0819672131147541,0.08606557377049182,0.0,0.168032786885246,0.0,0.08606557377049182,0.0,0.0,0.15573770491803288
2099,Wave ,7H0eAkSy4LRbtPziIWYQng,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,17,244918,0.792,0.527,-5.273,1,0.0033299999999999996,0.452,121.965,2019-11-22,single,genius.com,0.013986013986013986,0.0,0.013986013986013986,0.0,0.0,0.013986013986013986,0.013986013986013986,0.006993006993006993,0.03496503496503497,0.013986013986013986
2100,BRB,6hzdC74KMNJnH0pug49ybJ,Luh Kel,24CgJHK6T7C5OmUbiLLMjJ,51,158086,0.83,0.602,-5.9639999999999995,0,0.155,0.7140000000000001,110.005,2019-11-15,album,genius.com,0.029914529914529912,0.029914529914529912,0.02564102564102564,0.04273504273504273,0.034188034188034185,0.021367521367521368,0.02564102564102564,0.05982905982905982,0.07264957264957264,0.03846153846153846
2101,Wave ,2uqdZBQa9VrHQkuAaK8Syo,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,8,215625,0.7859999999999999,0.648,-5.961,1,0.00987,0.21,128.015,2019-11-21,single,genius.com,0.02846975088967971,0.014234875444839857,0.042704626334519574,0.021352313167259784,0.0071174377224199285,0.024911032028469747,0.01779359430604982,0.01779359430604982,0.04626334519572954,0.05693950177935944
2102,Wave ,54YPC6zFFvoB0sTKhZn1x9,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,5,244918,0.792,0.527,-5.273,1,0.0033299999999999996,0.452,121.965,2019-11-21,single,genius.com,0.0,0.0234375,0.01953125,0.0,0.02734375,0.01171875,0.01953125,0.0,0.03515625,0.03515625
2103,The Finale,1iOtWNsADWwyixexOka8cm,Labrinth,2feDdbD5araYcm6JhFHHw7,6,27500,0.664,0.24,-10.378,1,0.276,0.569,32.494,2019-11-22,album,genius.com,0.07228915662650602,0.01606425702811245,0.008032128514056224,0.020080321285140562,0.01606425702811245,0.10040160642570277,0.012048192771084336,0.04819277108433736,0.14859437751004007,0.02811244979919679
2104,Superstar,4EYvuvqzUepdNaUlUZKVve,Majid Jordan,4HzKw8XcD0piJmDrrPRCYk,65,248571,0.779,0.873,-3.766,0,0.0196,0.9109999999999999,111.977,2019-10-04,single,genius.com,0.0,0.0,0.023026315789473683,0.0,0.0,0.0,0.023026315789473683,0.0,0.0,0.039473684210526314
